MeasureID,ImplementingAgency,AnnouncedYear,StateActTitle,CountryImposing_cleaned,D_IP_bert_3,D_OTHER_INTENTION_bert_3,D_NOT_ENOUGH_INFO_bert_3,MeasureAffectedProducts,MAST_chapterName,MeasureType,firm_specific,ImplementationLevel,same_year_published
96130,United States Department of Agriculture,2013,United States of America: The Department of Agriculture provides trade finance to Louis Dreyfus Co. Oilseeds Merchandising LLC,United States of America,1,0,0,"100111,100119,100191,100199,120710,120721,120729,120730,120740,120750,120760,120770,120791,120799,120910,120921,120922,120923,120924,120925,120929,120930,120991,120999,230910,230990",Export-related measures,Trade finance,Firm specific,national,
96131,United States Department of Agriculture,2012,"United States of America: The Department of Agriculture provides trade finance to Bunge Global Markets, Inc",United States of America,1,0,0,"100199,100590,120729,120799,151411,151419,151491,151499,151590,170112,170113,170114,170191,170199,230910,230990,310590",Export-related measures,Trade finance,Firm specific,national,
96132,United States Department of Agriculture,2009,"United States of America: The Department of Agriculture provides trade finance to Cfsit, Inc",United States of America,1,0,0,"190410,190420,250100,292511",Export-related measures,Trade finance,Firm specific,national,
96133,United States Department of Agriculture,2011,"United States of America: The Department of Agriculture provides trade finance to Cargill, Incorporated",United States of America,1,0,0,"100610,100620,100630,100640,120710,120721,120729,120730,120740,120750,120760,120770,120791,120799,151110,151190,151311,151319,151321,151329,151411,151419,151491,151499,151511,151519,151521,151529,151530,151550,151590,170114,170199,170290,180690,230910,230990,250100,300410,300420,300431,300432,300439,300440,300450,300490,382600,520100",Export-related measures,Trade finance,Firm specific,national,
96134,United States Department of Agriculture,2014,United States of America: The Department of Agriculture provides trade finance to Zen-Noh Grain Corp,United States of America,1,0,0,NA,Export-related measures,Trade finance,Firm specific,national,
96135,United States Department of Agriculture,2015,United States of America: The Department of Agriculture provides trade finance to Gsts LLC,United States of America,1,0,0,"030111,030119,030191,030192,030193,030194,030195,030199,060210,060220,060230,060240,060290,151211,151219,151221,151229",Export-related measures,Trade finance,Firm specific,national,
96136,United States Department of Agriculture,2012,United States of America: The Department of Agriculture provides trade finance to Zen-Noh Grain Corp,United States of America,1,0,0,NA,Export-related measures,Trade finance,Firm specific,national,
96137,United States Department of Agriculture,2011,United States of America: The Department of Agriculture provides trade finance to Noble Americas Corp,United States of America,1,0,0,"271111,271121,271600,890110,890120,890130,890190",Export-related measures,Trade finance,Firm specific,national,
96138,United States Department of Agriculture,2009,"United States of America: The Department of Agriculture provides trade finance to Cargill, Incorporated",United States of America,1,0,0,"100610,100620,100630,100640,120710,120721,120729,120730,120740,120750,120760,120770,120791,120799,151110,151190,151311,151319,151321,151329,151411,151419,151491,151499,151511,151519,151521,151529,151530,151550,151590,170114,170199,170290,180690,230910,230990,250100,300410,300420,300431,300432,300439,300440,300450,300490,382600,520100",Export-related measures,Trade finance,Firm specific,national,
96139,United States Department of Agriculture,2011,United States of America: The Department of Agriculture provides trade finance to Noble Americas Corp,United States of America,1,0,0,"271111,271121,271600,890110,890120,890130,890190",Export-related measures,Trade finance,Firm specific,national,
96140,United States Department of Agriculture,2012,"United States of America: The Department of Agriculture provides trade finance to Gtr, LLC",United States of America,1,0,0,"902212,902213,902214,902219,902221,902229,902230,902290",Export-related measures,Trade finance,Firm specific,national,
96141,United States Department of Agriculture,2011,"United States of America: The Department of Agriculture provides trade finance to Cargill Americas, Inc",United States of America,1,0,0,"060490,100199,120799,151110,151190,382600,843210,843221,843229,843230,843240,843280,843290",Export-related measures,Trade finance,Firm specific,national,
96142,United States Department of Agriculture,2010,United States of America: The Department of Agriculture provides trade finance to Archer-Daniels-Midland Company,United States of America,1,0,0,"110100,110811,110812,110819,170260,170290,220710,220720,293090",Export-related measures,Trade finance,Firm specific,national,
96143,United States Department of Agriculture,2009,"United States of America: The Department of Agriculture provides trade finance to Bunge Global Markets, Inc",United States of America,1,0,0,"100199,100590,120729,120799,151411,151419,151491,151499,151590,170112,170113,170114,170191,170199,230910,230990,310590",Export-related measures,Trade finance,Firm specific,national,
96144,United States Department of Agriculture,2012,"United States of America: The Department of Agriculture provides trade finance to Bunge North America, Inc",United States of America,1,0,0,"020910,020990,150710,150790,151499,151521,151590,220710,220720,230310,230320,230330,271019,350510,382600",Export-related measures,Trade finance,Firm specific,national,
96145,United States Department of Agriculture,2009,United States of America: The Department of Agriculture provides trade finance to Southern Cross Advisors LLC,United States of America,1,0,0,NA,Export-related measures,Trade finance,Firm specific,national,
96146,United States Department of Agriculture,2013,"United States of America: The Department of Agriculture provides trade finance to Conagra Trade Group, Inc",United States of America,1,0,0,"160210,160220,160231,160232,160239,160241,160242,160249,160250,160290,190110,190120,190190,200110,200190,210310,210320,210330,210390,210410,210420,210610,210690",Export-related measures,Trade finance,Firm specific,national,
96147,United States Department of Agriculture,2010,"United States of America: The Department of Agriculture provides trade finance to Cargill Americas, Inc",United States of America,1,0,0,"060490,100199,120799,151110,151190,382600,843210,843221,843229,843230,843240,843280,843290",Export-related measures,Trade finance,Firm specific,national,
96148,United States Department of Agriculture,2009,"United States of America: The Department of Agriculture provides trade finance to Bunge Global Markets, Inc",United States of America,1,0,0,"100199,100590,120729,120799,151411,151419,151491,151499,151590,170112,170113,170114,170191,170199,230910,230990,310590",Export-related measures,Trade finance,Firm specific,national,
96149,United States Department of Agriculture,2011,United States of America: The Department of Agriculture provides trade finance to Gsts LLC,United States of America,1,0,0,"030111,030119,030191,030192,030193,030194,030195,030199,060210,060220,060230,060240,060290,151211,151219,151221,151229",Export-related measures,Trade finance,Firm specific,national,
96150,United States Department of Agriculture,2009,"United States of America: The Department of Agriculture provides trade finance to Cargill, Incorporated",United States of America,1,0,0,"100610,100620,100630,100640,120710,120721,120729,120730,120740,120750,120760,120770,120791,120799,151110,151190,151311,151319,151321,151329,151411,151419,151491,151499,151511,151519,151521,151529,151530,151550,151590,170114,170199,170290,180690,230910,230990,250100,300410,300420,300431,300432,300439,300440,300450,300490,382600,520100",Export-related measures,Trade finance,Firm specific,national,
